,Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change,Daily Volume MWh,Number of Trades,Number of Companies,date_x,DNI,Temperature,DHI,Pressure,Relative Humidity,Wind Speed,date_y,Date_x,Date_y,Open,High,Low,Close,Adj Close,Volume
79,PJM West,2001-04-24,2001-04-25,2001-04-25,44.1,42.0,43.12,-9.920000000000002,9600,12,10,2001-04-24,82258.16025024063,4538.340712223291,28884.27093358999,329918.03657362843,25728.984956689135,1001.3822425409045,2001-04-24,2001-04-24,2001-04-24,1224.359985,1233.540039,1208.890015,1209.469971,1209.469971,1216500000.0
80,PJM West,2001-04-25,2001-04-26,2001-04-26,39.95,39.25,39.47,-3.6499999999999986,17600,15,12,2001-04-25,64191.8103946102,2901.5885466794984,36150.197786333,331914.2733397499,24223.53071703561,663.3487006737247,2001-04-25,2001-04-25,2001-04-25,1209.469971,1232.359985,1207.380005,1228.75,1228.75,1203600000.0
81,PJM West,2001-04-26,2001-04-27,2001-04-27,40.25,39.5,39.57,0.10000000000000142,11200,13,8,2001-04-26,131306.2487969201,3467.2314725697793,20006.648700673726,331661.1501443699,22267.265125120306,905.3124639076035,2001-04-26,2001-04-26,2001-04-26,1228.75,1248.300049,1228.75,1234.52002,1234.52002,1345200000.0
82,PJM West,2001-04-27,2001-04-30,2001-04-30,62.5,59.0,60.44,20.869999999999997,17600,21,12,2001-04-27,106808.62030798843,4260.538017324349,26174.257940327236,330615.7170356116,23799.42805582291,650.6323387872958,2001-04-27,2001-04-27,2001-04-27,1234.52002,1253.069946,1234.52002,1253.050049,1253.050049,1091300000.0
83,PJM West,2001-04-30,2001-05-01,2001-05-01,60.0,52.75,54.55,-5.890000000000001,13600,17,14,2001-04-30,114197.4696823869,4773.319538017323,26173.86814244466,332562.9018286815,24154.660765158813,764.963185755534,2001-04-30,2001-04-30,2001-04-30,1253.050049,1269.300049,1243.98999,1249.459961,1249.459961,1266800000.0
84,PJM West,2001-05-01,2001-05-02,2001-05-02,62.0,59.5,60.36,5.810000000000002,7200,9,9,2001-05-01,103120.55871029838,5770.150144369588,29000.346005774783,330220.8469682388,25127.244080846973,793.9432146294515,2001-05-01,2001-05-01,2001-05-01,1249.459961,1266.469971,1243.550049,1266.439941,1266.439941,1181300000.0
85,PJM West,2001-05-02,2001-05-03,2001-05-03,70.0,65.5,68.19,7.829999999999998,16800,21,13,2001-05-02,88400.97641963426,6142.349855630415,34516.15447545717,330089.773820982,25820.511400384974,759.6033205004812,2001-05-02,2001-05-02,2001-05-02,1266.439941,1272.930054,1257.699951,1267.430054,1267.430054,1342200000.0
86,PJM West,2001-05-03,2001-05-04,2001-05-04,62.0,59.0,60.09,-8.099999999999994,11200,14,12,2001-05-03,89813.8291626564,6456.945139557265,34259.170837343605,331512.82483156904,25881.696669874877,721.7667949951875,2001-05-03,2001-05-03,2001-05-03,1267.430054,1267.430054,1239.880005,1248.579956,1248.579956,1137900000.0
87,PJM West,2001-05-04,2001-05-07,2001-05-07,42.0,40.75,41.46,-18.630000000000003,24800,29,11,2001-05-04,66142.177093359,6308.97064485082,41423.730991337834,330578.23869104934,26430.040822906645,662.8243984600579,2001-05-04,2001-05-04,2001-05-04,1248.579956,1267.51001,1232.0,1266.609985,1266.609985,1082100000.0
88,PJM West,2001-05-07,2001-05-08,2001-05-08,37.0,32.75,34.54,-6.920000000000002,28800,34,15,2001-05-07,102304.30846968238,4191.186717998075,26593.155437921072,333967.136669875,25154.3560105871,791.4421077959577,2001-05-07,2001-05-07,2001-05-07,1266.609985,1270.0,1259.189941,1263.51001,1263.51001,949000000.0
89,PJM West,2001-05-08,2001-05-09,2001-05-09,40.25,38.0,39.04,4.5,45600,47,17,2001-05-08,94272.28392685276,4573.922521655437,29635.70115495669,332618.27718960564,25793.94672281039,587.7443214629452,2001-05-08,2001-05-08,2001-05-08,1266.709961,1267.01001,1253.0,1261.199951,1261.199951,1006300000.0
90,PJM West,2001-05-09,2001-05-10,2001-05-10,49.0,46.0,47.65,8.61,18400,23,15,2001-05-09,84418.83541867178,5431.815206929739,34445.1395572666,331313.1665062561,24949.289133782484,453.82204042348405,2001-05-09,2001-05-09,2001-05-09,1261.199951,1261.650024,1247.829956,1255.540039,1255.540039,1132400000.0
91,PJM West,2001-05-10,2001-05-11,2001-05-11,57.0,53.0,55.49,7.840000000000003,49600,60,17,2001-05-10,83528.97545717035,5970.391722810393,35387.766121270455,330185.409047161,24266.82682868142,642.6787776708377,2001-05-10,2001-05-10,2001-05-10,1255.540039,1268.140015,1254.560059,1255.180054,1255.180054,1056700000.0
92,PJM West,2001-05-11,2001-05-14,2001-05-14,42.5,37.0,40.24,-15.25,80800,89,22,2001-05-11,81351.05004812322,6200.237728585176,35141.820981713194,329674.48989412916,25010.473142444658,787.4525986525505,2001-05-11,2001-05-11,2001-05-11,1255.180054,1259.839966,1240.790039,1245.670044,1245.670044,906200000.0
93,PJM West,2001-05-14,2001-05-15,2001-05-15,48.0,35.0,35.89,-4.350000000000001,47200,55,18,2001-05-14,79370.09143407119,4389.369104908565,33682.53994225216,330607.9595765158,22742.53607795958,726.7230510105871,2001-05-14,2001-05-14,2001-05-14,1245.670044,1249.680054,1241.02002,1248.920044,1248.920044,858200000.0
94,PJM West,2001-05-15,2001-05-16,2001-05-16,38.5,37.25,37.91,2.019999999999996,36000,43,17,2001-05-15,104922.63378248314,5277.666506256015,26671.236766121267,328287.51203079865,24128.52694417709,769.7645813282002,2001-05-15,2001-05-15,2001-05-15,1248.920044,1257.449951,1245.359985,1249.439941,1249.439941,1071800000.0
95,PJM West,2001-05-16,2001-05-17,2001-05-17,40.0,37.5,39.27,1.3600000000000065,26400,30,14,2001-05-16,67052.56592877768,5328.96583253128,34954.870548604435,327811.22714148223,26916.766467757458,816.0131857555344,2001-05-16,2001-05-16,2001-05-16,1249.439941,1286.390015,1243.02002,1284.98999,1284.98999,1405300000.0
96,PJM West,2001-05-17,2001-05-18,2001-05-18,39.5,37.75,38.9,-0.37000000000000455,36000,44,16,2001-05-17,22148.372473532247,5156.609720885467,38658.16506256016,328866.41963426385,29098.69799807507,495.5876804619828,2001-05-17,2001-05-17,2001-05-17,1284.98999,1296.47998,1282.650024,1288.48999,1288.48999,1355600000.0
97,PJM West,2001-05-18,2001-05-21,2001-05-21,38.0,36.0,36.66,-2.240000000000002,36000,33,16,2001-05-18,28559.723772858517,5505.217998075071,37492.97545717036,328532.6612127046,29085.76974494706,651.3606352261793,2001-05-18,2001-05-18,2001-05-18,1288.48999,1292.060059,1281.150024,1291.959961,1291.959961,1130800000.0
98,PJM West,2001-05-21,2001-05-22,2001-05-22,36.0,33.0,33.88,-2.779999999999994,35200,40,18,2001-05-21,13673.089509143407,5191.517324350335,36381.468719923,328109.45139557286,31201.9886188643,1082.5437921077964,2001-05-21,2001-05-21,2001-05-21,1291.959961,1312.949951,1287.869995,1312.829956,1312.829956,1174900000.0
99,PJM West,2001-05-22,2001-05-23,2001-05-23,33.5,32.5,32.99,-0.8900000000000006,20800,25,16,2001-05-22,34048.697786333,5409.192492781523,42999.42348411933,326908.6044273339,28236.02665062561,637.0919634263715,2001-05-22,2001-05-22,2001-05-22,1312.829956,1315.930054,1306.890015,1309.380005,1309.380005,1260400000.0
100,PJM West,2001-05-23,2001-05-24,2001-05-24,31.75,31.25,31.58,-1.4100000000000037,27200,17,15,2001-05-23,75883.25938402308,4971.958614051972,36407.836862367665,327419.2204042349,25978.41895572666,526.8325312800771,2001-05-23,2001-05-23,2001-05-23,1309.380005,1309.380005,1288.699951,1289.050049,1289.050049,1134800000.0
101,PJM West,2001-05-24,2001-05-25,2001-05-25,32.5,30.7,31.07,-0.509999999999998,24000,17,13,2001-05-24,73561.05052935515,4922.171318575553,37210.34552454283,328478.68623676617,27449.479124157842,456.4448989412897,2001-05-24,2001-05-24,2001-05-24,1289.050049,1295.040039,1281.219971,1293.170044,1293.170044,1100700000.0
102,PJM West,2001-05-25,2001-05-29,2001-05-29,33.25,30.25,31.15,0.0799999999999983,39200,42,16,2001-05-25,41960.086140519736,4892.6520692974,42062.764196342636,329373.52261790185,28991.708532242545,575.7756015399425,2001-05-25,2001-05-25,2001-05-25,1293.170044,1293.170044,1276.420044,1277.890015,1277.890015,828100000.0
103,PJM West,2001-05-29,2001-05-30,2001-05-30,30.0,26.5,27.55,-3.599999999999998,41600,45,19,2001-05-29,72717.71222329164,5348.132820019251,38431.57074109721,328521.82386910514,26052.375192492782,473.38849855630417,2001-05-29,2001-05-29,2001-05-29,1277.890015,1278.420044,1265.410034,1267.930054,1267.930054,1026000000.0
104,PJM West,2001-05-30,2001-05-31,2001-05-31,25.0,23.75,24.08,-3.4700000000000024,30400,24,15,2001-05-30,109813.4104908566,4557.946102021173,28768.027911453322,330273.43118383066,22996.57454764196,746.8280076997112,2001-05-30,2001-05-30,2001-05-30,1267.930054,1267.930054,1245.959961,1248.079956,1248.079956,1158600000.0
105,PJM West,2001-05-31,2001-06-01,2001-06-01,24.25,23.25,23.83,-0.25,26400,29,15,2001-05-31,90758.58229066413,4438.484600577476,31131.486044273337,329915.4764196345,23283.03049566891,746.1826275264677,2001-05-31,2001-05-31,2001-05-31,1248.079956,1261.910034,1248.069946,1255.819946,1255.819946,1226600000.0
106,PJM West,2001-06-01,2001-06-04,2001-06-04,26.7,25.0,25.76,1.9300000000000033,25600,31,15,2001-06-01,32647.973051010584,4719.509143407124,38630.44562078921,327799.76900866214,28641.56606833494,848.3758902791146,2001-06-01,2001-06-01,2001-06-01,1255.819946,1265.339966,1246.880005,1260.670044,1260.670044,1015000000.0
107,PJM West,2001-06-04,2001-06-05,2001-06-05,26.75,25.0,26.27,0.509999999999998,26400,27,16,2001-06-04,72123.86717998076,5295.350336862369,40218.417709335896,329779.90856592904,26741.94166506256,648.4739653512994,2001-06-04,2001-06-04,2001-06-04,1260.670044,1267.170044,1256.359985,1267.109985,1267.109985,836500000.0
108,PJM West,2001-06-05,2001-06-06,2001-06-06,28.5,27.25,27.63,1.3599999999999994,31200,36,16,2001-06-05,69851.53464870068,6166.778152069298,37511.55919153032,330291.0490856597,27800.24129932629,483.5202598652551,2001-06-05,2001-06-05,2001-06-05,1267.109985,1286.619995,1267.109985,1283.569946,1283.569946,1116800000.0
109,PJM West,2001-06-06,2001-06-07,2001-06-07,29.75,28.25,29.11,1.4800000000000004,29600,29,17,2001-06-06,32544.389316650635,6325.756496631373,49505.92252165544,330285.01443695894,28112.52286814245,376.7127526467758,2001-06-06,2001-06-06,2001-06-06,1283.569946,1283.849976,1269.01001,1270.030029,1270.030029,1061900000.0
110,PJM West,2001-06-07,2001-06-08,2001-06-08,31.0,29.75,30.37,1.2600000000000016,49600,61,22,2001-06-07,54547.902791145345,6071.326756496631,44429.611164581336,329338.97978825786,26594.1770404235,402.9289701636189,2001-06-07,2001-06-07,2001-06-07,1270.030029,1277.079956,1265.079956,1276.959961,1276.959961,1089600000.0
111,PJM West,2001-06-08,2001-06-11,2001-06-11,42.0,37.75,39.33,8.959999999999997,40000,44,18,2001-06-08,95506.4470644851,6256.344562078922,35077.93647738209,328447.7430221366,23822.48537536092,398.7457651588066,2001-06-08,2001-06-08,2001-06-08,1276.959961,1277.109985,1259.98999,1264.959961,1264.959961,726200000.0
112,PJM West,2001-06-11,2001-06-12,2001-06-12,57.0,47.75,50.22,10.89,28800,35,19,2001-06-11,86819.05630413859,7167.159769008663,38466.20500481233,328069.9133782484,27142.89851299326,797.8327237728585,2001-06-11,2001-06-11,2001-06-11,1264.959961,1264.959961,1249.22998,1254.390015,1254.390015,870100000.0
113,PJM West,2001-06-12,2001-06-13,2001-06-13,65.0,58.0,61.4,11.18,30400,38,19,2001-06-12,71166.0009624639,7613.194417709335,43446.45572666025,327429.47064485087,27595.55878248316,505.84812319538025,2001-06-12,2001-06-12,2001-06-12,1254.390015,1261.0,1235.75,1255.849976,1255.849976,1136500000.0
114,PJM West,2001-06-13,2001-06-14,2001-06-14,57.0,53.75,54.96,-6.439999999999998,36000,43,16,2001-06-13,83964.49663137631,7919.327237728585,41155.86140519731,328763.9124157845,27385.60247353225,425.276323387873,2001-06-13,2001-06-13,2001-06-13,1255.849976,1259.75,1241.589966,1241.599976,1241.599976,1063600000.0
115,PJM West,2001-06-14,2001-06-15,2001-06-15,46.25,43.5,44.86,-10.100000000000001,24800,27,18,2001-06-14,90306.71366698749,7921.961501443695,36151.299326275264,329345.0433108762,27961.343282001933,564.914148219442,2001-06-14,2001-06-14,2001-06-14,1241.599976,1241.599976,1218.900024,1219.869995,1219.869995,1242900000.0
116,PJM West,2001-06-15,2001-06-18,2001-06-18,45.0,43.25,44.03,-0.8299999999999983,51200,57,20,2001-06-15,56854.243503368634,7575.346968238693,39564.01443695861,329592.3002887395,28891.13405197305,731.285178055823,2001-06-15,2001-06-15,2001-06-15,1219.869995,1221.5,1203.030029,1214.359985,1214.359985,1635550000.0
117,PJM West,2001-06-18,2001-06-19,2001-06-19,53.0,49.95,51.23,7.199999999999996,44800,53,17,2001-06-18,127823.89268527429,7310.546198267564,24415.85563041385,331428.1568816171,23161.074436958603,675.7714148219441,2001-06-18,2001-06-18,2001-06-18,1214.359985,1221.22998,1208.329956,1208.430054,1208.430054,1111600000.0
118,PJM West,2001-06-19,2001-06-20,2001-06-20,50.25,48.5,48.96,-2.269999999999996,26400,25,20,2001-06-19,115735.62223291626,7444.9412897016355,29700.65976900866,331879.46583253157,24337.06620307989,664.5266602502408,2001-06-19,2001-06-19,2001-06-19,1208.430054,1226.109985,1207.709961,1212.579956,1212.579956,1184900000.0
119,PJM West,2001-06-20,2001-06-21,2001-06-21,39.0,35.0,36.96,-12.0,26400,30,19,2001-06-20,83267.81953801731,7370.742059672764,38543.19971126084,331395.0144369588,26274.389465832526,575.5480269489892,2001-06-20,2001-06-20,2001-06-20,1212.579956,1225.609985,1210.069946,1223.140015,1223.140015,1350100000.0
120,PJM West,2001-06-21,2001-06-22,2001-06-22,32.25,31.5,31.82,-5.140000000000001,36000,36,15,2001-06-21,48154.77959576516,7040.044754571703,45923.23147256977,330260.89990375383,28724.026270452356,493.7460057747835,2001-06-21,2001-06-21,2001-06-21,1223.140015,1240.23999,1220.25,1237.040039,1237.040039,1546820000.0
121,PJM West,2001-06-22,2001-06-25,2001-06-25,39.75,37.0,38.48,6.659999999999997,49600,59,18,2001-06-22,69795.38739172282,6841.8609239653515,38620.19249278152,329569.89412897,29448.443715110683,654.8254571703561,2001-06-22,2001-06-22,2001-06-22,1237.040039,1237.72998,1221.410034,1225.349976,1225.349976,1189200000.0
122,PJM West,2001-06-25,2001-06-26,2001-06-26,45.0,41.75,42.68,4.200000000000003,49600,60,19,2001-06-25,116299.91530317614,6991.911453320502,29885.37680461982,332171.38113570755,24520.48069778633,446.2828200192492,2001-06-25,2001-06-25,2001-06-25,1225.349976,1231.5,1213.599976,1218.599976,1218.599976,1050100000.0
123,PJM West,2001-06-26,2001-06-27,2001-06-27,54.75,53.25,54.1,11.420000000000002,31200,38,21,2001-06-26,104027.46053897977,7517.815688161695,33726.09143407122,333199.52839268505,24254.72515880654,419.9380654475457,2001-06-26,2001-06-26,2001-06-26,1218.599976,1220.699951,1204.640015,1216.76001,1216.76001,1198900000.0
124,PJM West,2001-06-27,2001-06-28,2001-06-28,70.0,61.0,66.02,11.919999999999995,57600,68,20,2001-06-27,104828.51251203078,7969.613089509146,33665.374879692026,332997.2714148221,24345.818349374404,534.8682868142447,2001-06-27,2001-06-27,2001-06-27,1216.76001,1219.920044,1207.290039,1211.069946,1211.069946,1162100000.0
125,PJM West,2001-06-28,2001-06-29,2001-06-29,65.0,57.25,62.21,-3.809999999999995,33600,37,20,2001-06-28,86822.88594802696,8158.07940327238,41627.534167468715,331072.8296438886,24182.751106833493,426.67078922040423,2001-06-28,2001-06-28,2001-06-28,1211.069946,1234.439941,1211.069946,1226.199951,1226.199951,1327300000.0
126,PJM West,2001-06-29,2001-07-02,2001-07-02,40.25,38.0,39.4,-22.810000000000002,27200,28,17,2001-06-29,90384.52261790186,8159.253609239655,39070.13282001925,330526.2800769976,25021.203219441766,436.91568816169405,2001-06-29,2001-06-29,2001-06-29,1226.199951,1237.290039,1221.140015,1224.380005,1224.380005,1832360000.0
127,PJM West,2001-07-02,2001-07-03,2001-07-03,30.0,27.5,28.43,-10.969999999999999,30400,38,18,2001-07-02,137794.78777670837,5835.040904716073,23697.704523580363,331425.03849855665,19810.838089509143,654.1270933589991,2001-07-02,2001-07-02,2001-07-02,1224.420044,1239.780029,1224.030029,1236.719971,1236.719971,1128300000.0
128,PJM West,2001-07-03,2001-07-05,2001-07-05,25.25,24.25,24.81,-3.620000000000001,12800,15,15,2001-07-03,75685.26323387872,6567.744947064482,38246.52213666987,331213.3830606354,24212.027459095287,675.4552454282964,2001-07-03,2001-07-03,2001-07-03,1236.709961,1236.709961,1229.430054,1234.449951,1234.449951,622110000.0
129,PJM West,2001-07-05,2001-07-06,2001-07-06,27.25,25.0,25.94,1.1300000000000026,19200,22,13,2001-07-05,91792.01395572665,6935.0052935514905,32752.853224254086,328224.3503368624,26254.673710298364,721.9103946102024,2001-07-05,2001-07-05,2001-07-05,1234.449951,1234.449951,1219.150024,1219.23999,1219.23999,934900000.0
130,PJM West,2001-07-06,2001-07-09,2001-07-09,37.55,35.75,37.18,11.239999999999998,45600,54,18,2001-07-06,131935.89172281043,6349.720885466793,25611.591915303175,330171.3570741099,21713.76299807507,572.7764196342639,2001-07-06,2001-07-06,2001-07-06,1219.23999,1219.23999,1188.73999,1190.589966,1190.589966,1056700000.0
131,PJM West,2001-07-09,2001-07-10,2001-07-10,46.75,44.5,45.56,8.380000000000003,42400,52,22,2001-07-09,107091.72762271413,8056.9797882579405,30287.36717998075,327526.13089509145,24997.8684456208,401.3834937439846,2001-07-09,2001-07-09,2001-07-09,1190.589966,1201.76001,1189.75,1198.780029,1198.780029,1045700000.0
132,PJM West,2001-07-10,2001-07-11,2001-07-11,41.5,38.75,39.7,-5.859999999999999,38400,48,23,2001-07-10,101888.95283926855,8141.551491819056,30130.794032723774,327316.1405197305,23743.986766121274,626.1500481231953,2001-07-10,2001-07-10,2001-07-10,1198.780029,1203.430054,1179.930054,1181.52002,1181.52002,1263800000.0
133,PJM West,2001-07-11,2001-07-12,2001-07-12,33.55,33.0,33.24,-6.460000000000001,11200,12,14,2001-07-11,106206.864773821,7246.096246390759,31221.08277189606,327683.21944177087,23735.0283012512,649.0137151106833,2001-07-11,2001-07-11,2001-07-11,1181.52002,1184.930054,1168.459961,1180.180054,1180.180054,1384100000.0
134,PJM West,2001-07-12,2001-07-13,2001-07-13,31.5,30.0,30.89,-2.3500000000000014,32000,37,19,2001-07-12,95382.57844080843,6778.7805582290675,37933.042348411924,328530.1058710298,21171.79417709336,568.2255534167468,2001-07-12,2001-07-12,2001-07-12,1180.180054,1210.25,1180.180054,1208.140015,1208.140015,1394000000.0
135,PJM West,2001-07-13,2001-07-16,2001-07-16,42.5,39.0,41.56,10.670000000000002,43200,49,19,2001-07-13,109328.19923002885,6776.036092396536,30825.207892204045,329090.9143407125,21417.903253128006,407.7060153994227,2001-07-13,2001-07-13,2001-07-13,1208.140015,1218.540039,1203.609985,1215.680054,1215.680054,1121700000.0
136,PJM West,2001-07-16,2001-07-17,2001-07-17,42.5,39.0,40.18,-1.3800000000000026,46400,48,19,2001-07-16,75484.02454282965,7681.214148219442,38334.82050048123,330216.7372473536,21380.552281039465,501.9001443695863,2001-07-16,2001-07-16,2001-07-16,1215.680054,1219.630005,1200.050049,1202.449951,1202.449951,1039800000.0
137,PJM West,2001-07-17,2001-07-18,2001-07-18,41.85,40.0,40.91,0.7299999999999969,46400,54,18,2001-07-17,55147.55967276228,8045.429258902791,43894.83638113573,330089.9085659291,25088.708546679496,554.2819538017325,2001-07-17,2001-07-17,2001-07-17,1202.449951,1215.359985,1196.140015,1214.439941,1214.439941,1238100000.0
138,PJM West,2001-07-18,2001-07-19,2001-07-19,40.5,38.5,39.65,-1.259999999999998,63200,61,21,2001-07-18,26485.675168431186,7860.7098171318585,43455.97593840232,330159.88931665086,28226.995615976906,409.3324831568817,2001-07-18,2001-07-18,2001-07-18,1214.439941,1214.439941,1198.329956,1207.709961,1207.709961,1316300000.0
139,PJM West,2001-07-19,2001-07-20,2001-07-20,38.25,36.25,37.39,-2.259999999999998,64000,50,23,2001-07-19,50564.31376323388,7646.612608277187,42919.56833493745,330296.9441770938,26299.276915303177,726.4089509143407,2001-07-19,2001-07-19,2001-07-19,1207.709961,1225.040039,1205.800049,1215.02002,1215.02002,1343500000.0
140,PJM West,2001-07-20,2001-07-23,2001-07-23,57.0,54.25,54.71,17.32,40000,42,19,2001-07-20,99899.05245428298,7563.756015399423,31802.906641000965,330140.3705486044,24003.877170356118,592.8912415784409,2001-07-20,2001-07-20,2001-07-20,1215.02002,1215.689941,1207.040039,1210.849976,1210.849976,1170900000.0
141,PJM West,2001-07-23,2001-07-24,2001-07-24,75.0,63.0,67.12,12.410000000000004,44800,55,22,2001-07-23,87067.26419634264,8390.3479307026,32010.47882579403,329319.91337824834,25017.64065447546,535.0051973051012,2001-07-23,2001-07-23,2001-07-23,1210.849976,1215.219971,1190.5,1191.030029,1191.030029,986900000.0
142,PJM West,2001-07-24,2001-07-25,2001-07-25,74.5,67.5,69.25,2.1299999999999955,61600,76,26,2001-07-24,68580.4749759384,8802.170837343601,40919.53031761309,329018.9557266605,24886.044682386906,689.3019730510105,2001-07-24,2001-07-24,2001-07-24,1191.030029,1191.030029,1165.540039,1171.650024,1171.650024,1198700000.0
